kvk_number	name	sbi_code	sbi_code_description	city	all_names
27253135	Kunstwacht	7490.0	Overige specialistische zakelijke dienstverlening	Delft	['kunstwacht']
60530774	Objectief	7490.0	Overige specialistische zakelijke dienstverlening	Nijmegen	['jeugdkaart', 'objectief']
75505096	Albemarle	7490.0	Overige specialistische zakelijke dienstverlening	Rotterdam	['albemarle', 'albemarle advisors llp']
56161735	energiepartners	7490.0	Overige specialistische zakelijke dienstverlening	Utrecht	['energiepartners', 'energiepartners experts']
30228488	PGGM	7490.0	Overige specialistische zakelijke dienstverlening	Zeist	['pggm financiële services', 'pggm advies', 'pggm', 'pggm pensioenfonds', 'pggm operations', 'pggm&co']
68159625	engie ventures & integrated solutions	7490.0	Overige specialistische zakelijke dienstverlening	Bunnik	['engie ventures & integrated solutions', 'evis']
68226365	CGI	7490.0	Overige specialistische zakelijke dienstverlening	Dordrecht	['logica', 'cgi global', 'cgi']
68371330	New Patientline	7490.0	Overige specialistische zakelijke dienstverlening	Zaltbommel	['sentea', 'patientline', 'new patientline', 'sentean hospitality group']
67374972	Stichting Z-CERT	7490.0	Overige specialistische zakelijke dienstverlening		['stichting z-cert']
34266623	global value web	7490.0	Overige specialistische zakelijke dienstverlening	Liessel	['global value web', 'global value weglobal value web ltd']
34073774	Irdeto	7490.0	Overige specialistische zakelijke dienstverlening	Hoofddorp	['irdeto', 'irdeto access', 'irdeto consultants']
64077039	kinetic creative	7490.0	Overige specialistische zakelijke dienstverlening	Den Dungen	['kinetic creative']
55158242	Acuity	7490.0	Overige specialistische zakelijke dienstverlening	Roermond	['acuity', 'eagle acuity']
20086440	Techem	7490.0	Overige specialistische zakelijke dienstverlening	Breda	['techem energy services', 'techem', 'agpo techem meettechniek']
32090969	kahuna	4651.0	Groothandel in computers, randapparatuur en software	Amersfoort	['kahuna managing security', 'kahuna', 'kahuna network solutions']
17085773	BenQ Europe	4651.0	Groothandel in computers, randapparatuur en software	Eindhoven	['acer peripherals holland', 'benq europe', 'acer communications & multimedia europe']
30106075	PQR	4651.0	Groothandel in computers, randapparatuur en software	Utrecht	['pqr', 'pqr consulting services', 'pqr computer products']
34089347	buyitdirectcom	4651.0	Groothandel in computers, randapparatuur en software	Hoofddorp	['micro xpress', 'gobuyitnl', 'buy-it-direct', 'rentitdirect', 'gobuyit', 'pc dynamics', 'buyitdirectcom']
33283209	cisco	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['cisco systems international', 'cisco systems', 'cisco systems nederland', 'cisco']
34092244	QUBE ICT Solutions	4651.0	Groothandel in computers, randapparatuur en software	Hoofddorp	['computer adviesbureau elberseqube office automation', 'qube ict solutions']
16053535	SAP Nederland	4651.0	Groothandel in computers, randapparatuur en software	's-Hertogenbosch	['sap nederland', 's a p nederland']
72879076	puredomotica	4651.0	Groothandel in computers, randapparatuur en software	Boxtel	['puredomotica']
52799034	Hype Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Barneveld	['hype automatisering', 'beamersale', 'hype', 'cloudet']
59285575	FastFocus	4651.0	Groothandel in computers, randapparatuur en software	Harmelen	['fastfocus']
33243924	ICATT interactive media	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['icatt interactive media']
61393053	I4projects	4651.0	Groothandel in computers, randapparatuur en software	Ede	['i4projects', 'ciscomerakiprofessionalscom', 'barracudacloud', 'eye4projects']
11054156	office athletes	4651.0	Groothandel in computers, randapparatuur en software	Vught	['office athletes kennishuis', 'office athletes knowhow', 'ergodirect', 'ergobraiergobrain', 'office athletes', 'ergodirect international']
24456947	Yellow Star Solutions	4651.0	Groothandel in computers, randapparatuur en software	Barendrecht	['yellow star solutions']
34061536	microsoft	4651.0	Groothandel in computers, randapparatuur en software	Schiphol	['microsoft']
30089204	Fujitsu	4651.0	Groothandel in computers, randapparatuur en software	Maarssen	['icl teledirect', 'fujitsu technology solutions', 'fujitsu', 'symfoni software netherlands', 'icl direct', 'fujitsu icl computers', 'fujitsu computers', 'fujitsu technologies solutions', 'nintec', 'fujitsu siemens computers', 'icl trading']
33234256	DBC International	4651.0	Groothandel in computers, randapparatuur en software	Kudelstaart	['perplex langdurige zorg software', 'perplex jeugdzorg software', 'perplex dbc software', 'perplex pgb software', 'dbc international', 'allround services international', 'perplex wmo software']
30106841	Ad Arma	4651.0	Groothandel in computers, randapparatuur en software	Vinkeveen	['ad arma']
32055081	Pink Elephant	4651.0	Groothandel in computers, randapparatuur en software	Naarden	['nobel', 'van dijk & partners', 'pink elephant']
18044526	Global-e ICT solutions	4651.0	Groothandel in computers, randapparatuur en software	Rijen	['global-e ict solutions', 'global-e', 'ad hapers beheer']
10146521	zwasu	4651.0	Groothandel in computers, randapparatuur en software	Deest	['zwasu']
37096052	kpn security	4651.0	Groothandel in computers, randapparatuur en software	Beverwijk	['dearbytes', 'kpn security', 'medusoft']
17181227	Venet Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Uden	['venet automatisering', 'venet automatiseringenet automatisering vof']
34146175	SecurIT	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['securit']
02047541	VCD	4651.0	Groothandel in computers, randapparatuur en software	Groningen	['vcdcd infra solutions', 'vcd', 'axianscd services cd systems & integration']
01152956	Symagic	4651.0	Groothandel in computers, randapparatuur en software	Groningen	['symagic', 'bend']
27194241	ExtraVar	4651.0	Groothandel in computers, randapparatuur en software	Zoetermeer	['extravar']
14067558	BeeOne	4651.0	Groothandel in computers, randapparatuur en software	Geleen	['beeone', 'bee1', 'reco vision']
24252336	Qi ict	4651.0	Groothandel in computers, randapparatuur en software	Delft	['qi ict', 'q & i nederland', 'kpn security', 'databox', 'q & i networks', 'qsight it']
11053214	i3 solutions	4651.0	Groothandel in computers, randapparatuur en software	's-Hertogenbosch	['i3 healthcare', 'i3-solutions', 'i3 enterprise', 'i3 groep', 'i3 solutions', 'fundamental it']
72284404	Sensorfact	4651.0	Groothandel in computers, randapparatuur en software	Utrecht	['sensorfact']
68933886	Security Academy	4651.0	Groothandel in computers, randapparatuur en software	Nijmegen	['security academy']
32074228	CSN Groep	4651.0	Groothandel in computers, randapparatuur en software	Leusden	['net services nederland', 'csn groep']
05068877	Avensus	4651.0	Groothandel in computers, randapparatuur en software	Almere	['avensus nederland', 'securecontrol', 'avensus', 'avensus ict']
70177678	Hewlett Packard Enterprise	4651.0	Groothandel in computers, randapparatuur en software	Amstelveen	['hewlett packard enterprise', 'dutch branch', 'hewlett packard enterprise crl']
33158429	Hewlett Packard Enterprise	4651.0	Groothandel in computers, randapparatuur en software	Amstelveen	['hewlett-packard nederland', 'hpe', 'hewlett packard enterprise']
28072566	BMP Datapartners	4651.0	Groothandel in computers, randapparatuur en software	Sassenheim	['bmp datasystems', 'bmp datasecure', 'bmp datapartners']
33054214	IBM nederland	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['ibm nederland', 'i b m nederland']
14082098	IBC Solar	4651.0	Groothandel in computers, randapparatuur en software	Echt	['ibc solar']
34301840	pegasystems	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['pegasystems']
30239269	onegini	4651.0	Groothandel in computers, randapparatuur en software	Woerden	['onegini', 'innovation district']
51429241	Qurentis	4651.0	Groothandel in computers, randapparatuur en software	Valkenswaard	['qurentis software', 'qurentis']
33000201	Unisys	4651.0	Groothandel in computers, randapparatuur en software	Hoofddorp	['unisys nederland', 'unisys']
30074358	Konica Minolta Business Solutions Nederland	4651.0	Groothandel in computers, randapparatuur en software	Hoofddorp	['konica minolta printing solutions benelux', 'konica minolta printing solutions europe', 'develop', 'konica minolta business solutions nederland', 'minolta-qms europe', 'konica minolta business solutions ned', 'qms europe', 'develop nederland', 'konica minolta', 'aurelium']
08120132	Micral Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Hengelo	['masters in it', 'micral automatisering vof', 'micral automatisering']
52676722	VNG	4651.0	Groothandel in computers, randapparatuur en software	Gouda	['vng', 'vngng systemsng systems vof']
73284351	StoreKeeper Company	4651.0	Groothandel in computers, randapparatuur en software	Goor	['storekeeper company']
24417396	W.S.B. Solutions	4651.0	Groothandel in computers, randapparatuur en software	Hardinxveld-Giessendam	['w.s.b. solutions']
30088595	Arcade ICT	4651.0	Groothandel in computers, randapparatuur en software	Houten	['arcade ict', 'harris adacom', 'eci telecom', 'harris corporation', 'telematics international']
24268542	KMC Solutions	4651.0	Groothandel in computers, randapparatuur en software	Rotterdam	['mmr managements consultants', 'kmc solutions']
14629909	din	4651.0	Groothandel in computers, randapparatuur en software	Maastricht-Airport	['din', 'din solutions', 'didin computers']
20087039	DC ict Steenbergen	4651.0	Groothandel in computers, randapparatuur en software	Steenbergen	['deltacom', 'dc ict steenbergen', 'dc ict steenbergedc ict steenbergen']
04073648	NORISK IT Groep	4651.0	Groothandel in computers, randapparatuur en software	Groningen	['tci automatisering', 'norisk it groep', 'tci-groep', 'norisk it', 'tci services']
37072100	OmniHis	4651.0	Groothandel in computers, randapparatuur en software	Bunnik	['omnihis', 'd kalis']
34142734	Allserve Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Amstelveen	['allserve automatisering']
33262046	XOS	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['slicksigx/os experts in open systems  io', 'xos', '3dock', 'x/os', 'x/os experts in open systems', 'fabrinatiomakerwise']
22042020	Colijn It	4651.0	Groothandel in computers, randapparatuur en software	Goes	['colijn it', 'fundamental software', 'colijn computers']
24308721	Systemation AES	4651.0	Groothandel in computers, randapparatuur en software	Utrecht	['babycontakt', 'systemation aes']
28035220	Infotheek Groep	4651.0	Groothandel in computers, randapparatuur en software	Leiden	['central point holding', 'comcompany', 'flex it rent', 'infotheek', 'restart computers', 'centralpoint', 'xeptor computer trade', 'ipadhuurnl', 'xeptor it distributiocomcom', 'infotheek ict diensteinfotheek ict hardware', 'infotheek groep', 'infotheek projektpartners', 'centralpoint holding', 'xeptor']
34095964	Dicon Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Haarlem	['dicoflexkids', 'dicon automatisering', 'ddc', 'flexwelzijflex crm', 'flexkantoor', 'kidskonnect']
61231851	360 ICT	4651.0	Groothandel in computers, randapparatuur en software	Utrecht	['360 ict', '360 newco']
14102995	TCC The Computer Company	4651.0	Groothandel in computers, randapparatuur en software	Maastricht	['tcc electronic publishing & laserprinting', 'the computer company', 'tcc the computer company']
20060324	Datamex Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Breda	['datamex automatisering', 'datamex breda']
08055138	ModusLink	4651.0	Groothandel in computers, randapparatuur en software	Apeldoorn	['moduslink', 'modus media international', 'stream international', 'rr donnelley nederland']
54891191	msc engineering	4651.0	Groothandel in computers, randapparatuur en software	Doorwerth	['rfem nederland', 'msc engineering', 'idea nederland', 'cae solutions']
24430263	L&M Software	4651.0	Groothandel in computers, randapparatuur en software	Oude-Tonge	['l&m software', 'klantenpunt nederland', 'lm automatisering']
01068255	Danthas	4651.0	Groothandel in computers, randapparatuur en software	Drachten	['ibt services', 'ibt netwerk services', 'rbm-informatisering donkerbroek', 'rbm informatisering donkerbroek  io', 'danthas']
39074582	Rotaform	4651.0	Groothandel in computers, randapparatuur en software	Lelystad	['rotaform']
54202582	Leftclick	4651.0	Groothandel in computers, randapparatuur en software	Helmond	['leftclick']
11065792	IteCom	4651.0	Groothandel in computers, randapparatuur en software	Tiel	['hra automatisering', 'itécom', 'itecom automatisering', 'itécom automatisering', 'itecom']
37144436	VC4	4651.0	Groothandel in computers, randapparatuur en software	Alkmaar	['vc4c4', 'vc4']
39090505	AquaDataSystems	4651.0	Groothandel in computers, randapparatuur en software	Dronten	['aquadatasystems']
17073654	Zetes	4651.0	Groothandel in computers, randapparatuur en software	Son en Breugel	['automatische identificatie produkten', 'automatische identificatie technologie', 'automatische informatie technologie', 'zetes']
30063224	Apple Benelux	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['eurapple', 'apple benelux', 'apple computer nederland', 'apple computer benelux']
33226399	Comparex Nederland	4651.0	Groothandel in computers, randapparatuur en software	Amsterdam	['comparex nederland', 'agile software', 'infracontrol', 'pc-ware information technologies', 'logicsoft group nederland', 'logicsoft', 'logicsoft europe', 'pc-ware information']
17078883	ACA IT-Solutions	4651.0	Groothandel in computers, randapparatuur en software	Eindhoven	['aca it-solutions', 'aca beeld', 'aca it solutions']
69418462	Wazda-IT Solutions	4651.0	Groothandel in computers, randapparatuur en software	Goor	['wazda-it solutions']
27349837	Axez ict solutions	4651.0	Groothandel in computers, randapparatuur en software	Rijswijk	['2 repair-it', 'axez ict solutions']
32119865	Xcellent Automatisering	4651.0	Groothandel in computers, randapparatuur en software	Amersfoort	['xcellent automatisering']
73746371	Excis	4651.0	Groothandel in computers, randapparatuur en software	Eindhoven	['excis', 'excis compliance netherlands']
24331862	4Consult	4651.0	Groothandel in computers, randapparatuur en software	Zwijndrecht	['4consult', '4supply', 'hardwarekoerier']
17122799	Obec Software	4651.0	Groothandel in computers, randapparatuur en software	Eindhoven	['spider it', 'internethulpverlening', 'obec', 'obec software engineering', 'obec software']
66151724	ET Computers	4651.0	Groothandel in computers, randapparatuur en software	Bleiswijk	['et computers']
24236891	Dalosy Projecten	4651.0	Groothandel in computers, randapparatuur en software	Hendrik-Ido-Ambacht	['dalosy projecten', 'dalosy', 'dalscadalsoft', 'dalosy projectedalosy projecten']
17192560	Spotmaster	4651.0	Groothandel in computers, randapparatuur en software	's-Hertogenbosch	['spotmaster', 'spotmaster nederland', 'mitas']
32059379	SISO Computers	4651.0	Groothandel in computers, randapparatuur en software	Almere	['siso it services', 'siso', 'siso computers']
34163037	Central Point Europe	4651.0	Groothandel in computers, randapparatuur en software	Amstelveen	['central point europe', 'central point nederland', 'centralpointnl', 'prones', 'centralpoint amstelveen', 'infotheek ict services', 'central point software', 'centralpoint', 'network2day', 'central point']
18132995	I-Technology	4651.0	Groothandel in computers, randapparatuur en software	Werkendam	['i-technology']
09078252	Scholten Awater	4651.0	Groothandel in computers, randapparatuur en software	Nijmegen	['scholten awater & partners', 'saveshopnl', 'personeelsaankopennl', 'centralpoint', 'centralpoint nijmegen', 'notebookonlinenl', 'sanl', 'centralpointnl powered by scholten awater', 'scholten awater']
12027782	Systemec	4651.0	Groothandel in computers, randapparatuur en software	Venlo	['systemec']
57934533	AWB-	4651.0	Groothandel in computers, randapparatuur en software	Utrecht	['awb-', 'awb print', 'awb computing']
24429527	Beveco Gebouwautomatisering	4651.0	Groothandel in computers, randapparatuur en software	Oud-Beijerland	['datapointsonline', 'beveco gebouwautomatisering']
50224581	Europe Active	4651.0	Groothandel in computers, randapparatuur en software	Rotterdam	['active technology europe', 'europe active']
24357540	Prosoftware	4651.0	Groothandel in computers, randapparatuur en software	Dordrecht	['cv prosoftware', 'prosoftware']
04075664	Ewijk Consultancy	4651.0	Groothandel in computers, randapparatuur en software	Tynaarlo	['ewijk consultancy', 'energy-ioan ewijk project & interimmanagement', 'ewijk consultancyan ewijk holding']
30228032	BNS Data Logistics	4651.0	Groothandel in computers, randapparatuur en software	Vianen	['bns distribution', 'bns data logistics']
30126804	Energie Consult Holland	71202.0	Keuring en controle van machines, apparaten en materialen	Ede	['energie consult holland']
67139523	Warmteijkcentrum BV	71202.0	Keuring en controle van machines, apparaten en materialen	Apeldoorn	['warmteijkcentrum bv']
54132657	Nederlandse Inspectie Maatschappij	71202.0	Keuring en controle van machines, apparaten en materialen	Groningen	['nim', 'nederlandse inspectie maatschappij']
24247948	Lloyds Register Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Rotterdam	['cedeo', 'certiked vbi', 'stoomwezelloyds register quality assurance', 'cpion centrum post initieel onderwijs nederland', 'lloyds register business assurance', 'lloyds register', 'lloyds register insurance', 'stoomwezen', 'lrqa', 'certiked', 'lloyds register nederland']
08181453	energiebalans	71202.0	Keuring en controle van machines, apparaten en materialen	Markelo	['energiebalans']
17152704	Genius Airbagrecycling	71202.0	Keuring en controle van machines, apparaten en materialen	Cuijk	['airbag expertise team', 'genius airbagtraining', 'genius airbagrecycling', 'genius airbagtest']
60255056	CNEX-Global	71202.0	Keuring en controle van machines, apparaten en materialen	Arnhem	['cnex-global']
34098756	Control Union Testing and Inspection	71202.0	Keuring en controle van machines, apparaten en materialen	IJmuiden	['control union testing and inspection', 'control union testing and inspectiocontrol union testing and inspection']
09122183	CertiQ	71202.0	Keuring en controle van machines, apparaten en materialen	Arnhem	['groencertificatenregister', 'groencertificatenbeheer', 'certiq']
63999676	Omega Energietechniek	71202.0	Keuring en controle van machines, apparaten en materialen	Leerdam	['omega energietechniek']
34113435	Technikeur Inspectie	71202.0	Keuring en controle van machines, apparaten en materialen	Wormer	['legionella inspectie instituut', 'elektrotechnisch inspectie instituut', 'gas inspectie instituut', 'water inspectie instituut', 'technikeur inspectie', 'aarding en bliksem inspectie instituut', 'technikeur inspecties', 'brandmeld inspectie instituut', 'technikeur inspecteur']
08160369	MASER Engineering	71202.0	Keuring en controle van machines, apparaten en materialen	Enschede	['maser engineering']
17091102	tuv nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Son en Breugel	['tüv nederland qa', 'tüv nederland', 't-spec', 'tuv nederland', 'tüv nord nederland', 'tuv nederland qa']
17106272	TUV Rheinland Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Arnhem	['tüv rheinland nederland aaci', 'tüv rheinland quality', 'tüv rheinland shared services', 'aa certificatie instituut en 45 013', 'tuv rheinland nederland']
30190781	Groenkeur	71202.0	Keuring en controle van machines, apparaten en materialen		['groenkeur']
52371328	2Inspect	71202.0	Keuring en controle van machines, apparaten en materialen	Bergen op Zoom	['2inspect']
18047485	KTBA kwaliteitszorg	71202.0	Keuring en controle van machines, apparaten en materialen	Kaatsheuvel	['ktba de jong', 'ktba netherlands', 'ktba kwaliteitszorg', 'ktba people in food', 'foodcampus', 'ktba', 'labelcheckscom', 'labelcompliance']
18068675	Schouten Feed Certification	71202.0	Keuring en controle van machines, apparaten en materialen	Giessen	['schouten feed certification', 'schouten food certificatioschouten certificatioschouten inspectioschouten certification & inspectiotraining by schoute', 'schouten feed certificatioschouten certification']
20099797	TUV Rheinland Sonovation	71202.0	Keuring en controle van machines, apparaten en materialen	Oosterhout	['sonovation', 'tuv rheinland sonovation', 'tuv rheinland sonovatiotüv rheinland sonovation']
24338796	Nederlands Certificatie Instituut	71202.0	Keuring en controle van machines, apparaten en materialen	Oostvoorne	['nederlands certificatie instituut']
27172878	Keurmerkinstituut	71202.0	Keuring en controle van machines, apparaten en materialen	Zoetermeer	['instituto de certificatió', 'keurmerkinstituut', 'institute for quality and certificatioinstituto de calidad y certificaciócertification institute']
24350455	Lloyd's Register EMEA	71202.0	Keuring en controle van machines, apparaten en materialen	Amsterdam	['lloyds register emea']
24051923	R.T.D. International	71202.0	Keuring en controle van machines, apparaten en materialen	Rotterdam	['applus rtd netherlands', 'rtd project services', 'applus certificatioapplus rtd benelux', 'rtd nederland', 'applus rtd benelux', 'rtd netherlands', 'applus rtd gps', 'r.t.d. international', 'rontgen technische dienst', 'applus rtd nederland', 'applus certificatiortd international', 'applus rtd project services', 'röntgen technische dienst', 'applus netherlands', 'applus + rtd netherlands', 'applus rtd offshore', 'applus rtd']
39087278	KVVM	71202.0	Keuring en controle van machines, apparaten en materialen	Almere	['kvvm']
36048385	European Certification Bureau	71202.0	Keuring en controle van machines, apparaten en materialen	Middelie	['european certification bureau']
73184667	NEN	71202.0	Keuring en controle van machines, apparaten en materialen	Heerenveen	['nen', 'nekramp nen keuringen']
09115271	Aboma Certificering	71202.0	Keuring en controle van machines, apparaten en materialen	Ede	['aboma certificering', 'aboma + keboma certificering', 'aboma + keboma certificering en inspecties']
24326339	SCI Netherlands	71202.0	Keuring en controle van machines, apparaten en materialen	Giessen	['sci netherlands', 'aja registrars', 'sci nederland']
02081081	Prevent IVG	71202.0	Keuring en controle van machines, apparaten en materialen	Scheemda	['prevent ivg']
11051361	R2B Inspecties	71202.0	Keuring en controle van machines, apparaten en materialen	Zaltbommel	['kiwa training', 'kiwa fss testing', 'kiwa r2kiwa fss inspectiokiwa fire safety & security', 'kiwa r2r2b inspecties', 'kiwa fss', 'r2kiwa bpsi', 'r2b inspecties', 'r 2b inspecties', 'kiwa fss inspectiokiwa fire safety & security']
24273935	D GL	71202.0	Keuring en controle van machines, apparaten en materialen	Barendrecht	['det norske veritas gl business assurance', 'd gl business assurance', 'd certificatiodet norske veritas certificatiodet norske veritas certification', 'd gl']
55344488	ITIS	71202.0	Keuring en controle van machines, apparaten en materialen	Goes	['itis']
24411927	ProBitumen	71202.0	Keuring en controle van machines, apparaten en materialen		['probitume', 'probitumen']
24343408	Stockpile Surveying and Protection	71202.0	Keuring en controle van machines, apparaten en materialen	Heinenoord	['stockpile surveying and protection', 'stockpile surveying and protectiostockpile surveying and protection']
58934715	InstallQ	71202.0	Keuring en controle van machines, apparaten en materialen	Bakel	['bliia technische beoordelaar installq', 'bliia installaties', 'btio', 'beheer technische installaties & onderhoud', 'installq']
11032067	Normec Certification	71202.0	Keuring en controle van machines, apparaten en materialen	Geldermalsen	['eerland certificationormec certification', 'normec certificationormec certification', 'normec certification', 'eerland certificatioeerland certification']
75693747	VUSE-Consulting	71202.0	Keuring en controle van machines, apparaten en materialen	Vught	['vuse-consulting', 'vuse-consultinguse consulting']
27288788	TÜV Rheinland Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Arnhem	['electronic products and services', 'tüv rheinland nederland', 'tno certificatiotüv rheinland eps', 'tno quality services', 'tüv rheinland', 'tno quality']
57375658	Stralingsbeschermingsdienst Noord-Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Assen	['stralingsbeschermingsdienst noord-nederland']
09175289	Quality Services	71202.0	Keuring en controle van machines, apparaten en materialen	Bennekom	['quality services verification', 'quality services testing', 'quality services']
11067807	CI	71202.0	Keuring en controle van machines, apparaten en materialen	Amersfoort	['', 'ci']
41150707	Naktuinbouw	71202.0	Keuring en controle van machines, apparaten en materialen	Roelofarendsveen	['naktuinbouw', 'stichting nederlandse algemene kwaliteitsdienst tuinbouw', 'stichting nederlandse algemene keuringsdienst  voor boomkwekerijgewassestichting nederlandse algemene keuringsdienst voor bloemisterij- en boomkwekerijgewasse']
11059881	Inspectie Werk en In	71202.0	Keuring en controle van machines, apparaten en materialen	Tiel	['aci lekdetectie & drogingea1 inspectie & reiniging', 'aci brand- & inbraakpreventie', 'inspectie werk en in', 'inspectie werk en iaci inspectie & preventie', 'a1 inspectie & preventie']
27238777	Multicert	71202.0	Keuring en controle van machines, apparaten en materialen	Den Hoorn	['multicert']
09105092	Aboma	71202.0	Keuring en controle van machines, apparaten en materialen	Ede	['aboma + keboma', 'aboma']
24157896	Materiaal Metingen Testgroep	71202.0	Keuring en controle van machines, apparaten en materialen	Ridderkerk	['materiaal metingen ndt and inspection services', 'materiaal metingen testgroep', 'materiaal metingen wwi ndt and         inspection services', 'mme group']
17116002	Dutch Rail Control	71202.0	Keuring en controle van machines, apparaten en materialen	Vorstenbosch	['dutch rail control']
24414871	Bureau Veritas Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Rotterdam	['bureau veritas marine nederland', 'bureau veritas nederland']
08090048	Kiwa Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Rijswijk	['kiwa gastec certificatiokiwa nederland', 'kiwa scm', 'kiwa inspectie', 'kiwa inspecta', 'kiwa nederland', 'kiwa fs&s certificatiobmc certificatie', 'kiwa fss certificatiokiwa fss', 'kiwa certificatie en keuringegastec certificatiokiwa ncp', 'kiwa', 'kiwa mobility', 'kiwa certificatie en keuringegastec certificatiokiwa gastec certificatiokiwa ncp', 'gastec certification', 'kiwa fire safety & security']
24170257	Element materials technology Rotterdam	71202.0	Keuring en controle van machines, apparaten en materialen	Amsterdam	['element materials technology rotterdam', 'element amsterdam', 'schielab']
14073553	Parkstad Inspecties	71202.0	Keuring en controle van machines, apparaten en materialen	Schinnen	['aib smits', 'parkstad educatief', 'advies- en inspectie bureau smits', 'parkstad inspecties', 'advies- & inspectiebureau smits', 'parkstad energiezorg', 'parkstad inspecties ransdaal']
09190347	SKH	71202.0	Keuring en controle van machines, apparaten en materialen	Wageningen	['skh']
24171900	Det Norske Veritas	71202.0	Keuring en controle van machines, apparaten en materialen	Barendrecht	['det norske veritas industry', 'd gl', 'd industry  holding', 'det norske veritas', 'd academy']
51391481	TASS International Homologations	71202.0	Keuring en controle van machines, apparaten en materialen	Helmond	['tass international', 'tass international homologations', 'tno homologations']
27287506	Efectis	71202.0	Keuring en controle van machines, apparaten en materialen	Bleiswijk	['efectis', 'efectis nederland']
17172310	Van Empel Inspecties & Advisering	71202.0	Keuring en controle van machines, apparaten en materialen	Bergeijk	['van empel inspecties & adviseringan empel inspecties & advisering an empel inspecties & advisering', 'van empel inspecties & advisering']
28117769	GLI Europe	71202.0	Keuring en controle van machines, apparaten en materialen	Haarlem	['gli europe', 'bulletproof']
23059445	Kiwa BDA Testing	71202.0	Keuring en controle van machines, apparaten en materialen	Gorinchem	['kiwa bda testing', 'bda keurings- en certificeringsinstituut', 'bda keuringsintituut', 'bda keuringsinstituut', 'bda keur']
20065811	Vincotte Nederland	71202.0	Keuring en controle van machines, apparaten en materialen	Breda	['vincotte nederlandinçotte nederland', 'vincotte nederland', 'bib-incon quality services', 'incon inspection services', 'aib vinçotte nederland']
24341681	Ernst & Young CertifyPoint	71202.0	Keuring en controle van machines, apparaten en materialen	Rotterdam	['ernst & young certifypoint']
34302047	Intermes	71202.0	Keuring en controle van machines, apparaten en materialen	Hengelo	['intermes', 'trescal', 'trescal hengelo', 'stork intermes']
24274509	Control Union Certifications	71202.0	Keuring en controle van machines, apparaten en materialen	Zwolle	['c+ certificering', 'bevrachting rijn-maas-schelde', 'control union certifications', 'skal international']
41265265	Stichting QualityMasters	71202.0	Keuring en controle van machines, apparaten en materialen		['stichting qualitymasters']
41215724	sidn	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Arnhem	['sidstichting internet domeinregistratie nederlastichting internet domeinregistratie nederland', 'sidstichting internet domeinregistratie nederlasidstichting internet domeinregistratie nederland', 'sidn']
09129344	Exonet	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Zevenaar	['exonet', 'servicezorg hosting', 'exonet internet services']
57873674	Skyberate Internet Services	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Doetinchem	['skyberate internet services', 'mijndroomdomei']
51810883	Lizzit	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Groningen	['lizzit']
34128731	BlueDome IAS	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Schiphol-Rijk	['blue dome internet application services', 'blue dome ias', 'bluedome ias', 'basefarm', 'blue dome']
59134747	Datacenter Rotterdam	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Rotterdam	['datacenter rotterdam', 'tier010', 'rotterdam datacenter', 'bytesnet rotterdam', 'stichting rotterdam internet exchange', 'bytesnet']
61099473	Veneco	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Maasdijk	['myeasyoffice', 'venecoenéco clouddiensten', 'veneco']
02066725	Halma Automatisering	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Arnhem	['halma automatisering']
65264495	de energiebespaarders	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amsterdam	['de energiebespaarders']
14070172	Open for Support Nederland	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Maastricht-Airport	['hosting services', 'true workspace zuid-nederland ii', 'o4s xs-everywhere', 'open for business', 'open for support', 'open for support - hosting services', 'open for support nederland', 'xs-everywhere']
